date,tvl
2021-05-08,78374441355
2021-05-09,81575847874
2021-05-10,83122201483
2021-05-11,83845339023
2021-05-12,84127228446
2021-05-13,83620102982
2021-05-14,78419189013
2021-05-15,81961229108
2021-05-16,78908721936
2021-05-17,77293926409
2021-05-18,74637490304
2021-05-19,72101701151
2021-05-20,60933755015
2021-05-21,60666769756
2021-05-22,58130131907
2021-05-23,52895616040
2021-05-24,50253470985
2021-05-25,56265142110
2021-05-26,57698687537
2021-05-27,61964093824
2021-05-28,60554510827
2021-05-29,55954282787
2021-05-30,54650140640
2021-05-31,57569359011
2021-06-01,60059923086
2021-06-02,61524828202
2021-06-03,64483255558
2021-06-04,65253022954
2021-06-05,62796543192
2021-06-06,63436803583
2021-06-07,64124738359
2021-06-08,63763833038
2021-06-09,62198163537
2021-06-10,63527927436
2021-06-11,61858655406
2021-06-12,60485044265
2021-06-13,60447063320
2021-06-14,62312960373
2021-06-15,63979761001
2021-06-16,64296109296
2021-06-17,61770215489
2021-06-18,60315755091
2021-06-19,58832450661
2021-06-20,58245644358
2021-06-21,54809641778
2021-06-22,50338101130
2021-06-23,50450546423
2021-06-24,52140305349
2021-06-25,52267318447
2021-06-26,50581195637
2021-06-27,50945467182
2021-06-28,52515087566
2021-06-29,54348227832
2021-06-30,55935811645
2021-07-01,56248205645
2021-07-02,55504497313
2021-07-03,55520769869
2021-07-04,57514239102
2021-07-05,58784193271
2021-07-06,58202051213
2021-07-07,60061157897
2021-07-08,60652136670
2021-07-09,58652527356
2021-07-10,58396400988
2021-07-11,59097992281
2021-07-12,58667165774
2021-07-13,57287323586
2021-07-14,56520481780
2021-07-15,56300541177
2021-07-16,55212546933
2021-07-17,54750023470
2021-07-18,55243888091
2021-07-19,54854446451
2021-07-20,53308484393
2021-07-21,53487356246
2021-07-22,56524149741
2021-07-23,56427252321
2021-07-24,57819593054
2021-07-25,58734274385
2021-07-26,59746964766
2021-07-27,60574120291
2021-07-28,62076272260
2021-07-29,61800218587
2021-07-30,63230596679
2021-07-31,64622622007
2021-08-01,65550438997
2021-08-02,65159742601
2021-08-03,65207196703
2021-08-04,65020183882
2021-08-05,67498445974
2021-08-06,69455640053
2021-08-07,71307399398
2021-08-08,73766492003
2021-08-09,72887279653
2021-08-10,74610654383
2021-08-11,74507036994
2021-08-12,74669758694
2021-08-13,74498614313
2021-08-14,78050033175
2021-08-15,77345289620
2021-08-16,77497089493
2021-08-17,75315331751
2021-08-18,73710313946
2021-08-19,74754112163
2021-08-20,77018484493
2021-08-21,79196744687
2021-08-22,78616510887
2021-08-23,79405952448
2021-08-24,79714508153
2021-08-25,77859813051
2021-08-26,78018828089
2021-08-27,77089424891
2021-08-28,79586663372
2021-08-29,79042448870
2021-08-30,78684739377
2021-08-31,79285972561
2021-09-01,82908581321
2021-09-02,87095985694
2021-09-03,87366945155
2021-09-04,88955503042
2021-09-05,89128658683
2021-09-06,90400142407
2021-09-07,87910967170
2021-09-08,81595548609
2021-09-09,81323185872
2021-09-10,79964182921
2021-09-11,77731803503
2021-09-12,78774091382
2021-09-13,80253382433
2021-09-14,79050295800
2021-09-15,82846404159
2021-09-16,84992814887
