date,tvl
2025-01-19,537036430
2025-01-20,499616015
2025-01-21,510208585
2025-01-22,506235546
2025-01-23,491826114
2025-01-24,480524796
2025-01-25,513462555
2025-01-26,512995001
2025-01-27,489408891
2025-01-28,471751339
2025-01-29,456357594
2025-01-30,502296486
2025-01-31,481176029
2025-02-01,462107066
2025-02-02,429919762
2025-02-03,356964447
2025-02-04,411763521
2025-02-05,373947664
2025-02-06,357242706
2025-02-07,339561371
2025-02-08,329056560
2025-02-09,347982577
2025-02-10,337215320
2025-02-11,345147692
2025-02-12,377351207
2025-02-13,375547679
2025-02-14,408390513
2025-02-15,399121817
2025-02-16,383279269
2025-02-17,372206314
2025-02-18,375771368
2025-02-19,378695129
2025-02-20,380994535
2025-02-21,385948378
2025-02-22,363436732
2025-02-23,368341659
2025-02-24,384767471
2025-02-25,335137759
2025-02-26,323809419
2025-02-27,299832792
2025-02-28,292671692
2025-03-01,311900213
2025-03-02,324896512
2025-03-03,529770077
2025-03-04,383070780
2025-03-05,413274515
2025-03-06,451229290
2025-03-07,407212940
2025-03-08,375966657
2025-03-09,363319292
2025-03-10,318859982
2025-03-11,315908184
2025-03-12,344628028
2025-03-13,344724013
2025-03-14,321107647
2025-03-15,332584053
2025-03-16,358375086
2025-03-17,339883340
2025-03-18,333406850
2025-03-19,322665160
2025-03-20,335533394
2025-03-21,347946435
2025-03-22,341719551
2025-03-23,342058796
2025-03-24,347191407
2025-03-25,358729159
2025-03-26,362918838
2025-03-27,354997562
2025-03-28,359674801
2025-03-29,340342067
2025-03-30,325577317
2025-03-31,319280531
2025-04-01,317631484
2025-04-02,319578360
2025-04-03,304314324
2025-04-04,302502945
2025-04-05,327307685
2025-04-06,319395885
2025-04-07,275519604
2025-04-08,277536196
2025-04-09,259374573
2025-04-10,311353432
2025-04-11,298625691
2025-04-12,299519890
2025-04-13,312086907
2025-04-14,298369510
2025-04-15,314610194
2025-04-16,299855967
2025-04-17,299068594
2025-04-18,290059381
2025-04-19,289613733
2025-04-20,311653883
2025-04-21,306183073
2025-04-22,297740121
2025-04-23,318262772
2025-04-24,316583616
2025-04-25,354543065
2025-04-26,350039287
2025-04-27,341786727
2025-04-28,332972547
2025-04-29,325248384
2025-04-30,349551010
2025-05-01,340005156
2025-05-02,344276816
2025-05-03,335129556
2025-05-04,327977070
2025-05-05,345002933
2025-05-06,330706687
2025-05-07,332537827
2025-05-08,324554432
2025-05-09,357381289
2025-05-10,392468383
2025-05-11,414902711
2025-05-12,392130532
2025-05-13,369629636
