date,tvl
2023-08-25,311625648
2023-08-26,311404754
2023-08-27,310568821
2023-08-28,314238425
2023-08-29,313284188
2023-08-30,320842508
2023-08-31,317500702
2023-09-01,310629759
2023-09-02,307919505
2023-09-03,309120880
2023-09-04,308279708
2023-09-05,307688872
2023-09-06,312214703
2023-09-07,309297363
2023-09-08,312107051
2023-09-09,308518441
2023-09-10,307618602
2023-09-11,299880946
2023-09-12,296722374
2023-09-13,300273985
2023-09-14,303798665
2023-09-15,304630775
2023-09-16,307870117
2023-09-17,305947671
2023-09-18,304298242
2023-09-19,309498095
2023-09-20,310285291
2023-09-21,315018380
2023-09-22,311514617
2023-09-23,312942265
2023-09-24,313025881
2023-09-25,311914292
2023-09-26,313153757
2023-09-27,311917947
2023-09-28,312946012
2023-09-29,319529368
2023-09-30,320627275
2023-10-01,324265550
2023-10-02,335149605
2023-10-03,334192364
2023-10-04,332604946
2023-10-05,328921823
2023-10-06,326803171
2023-10-07,326133895
2023-10-08,325418414
2023-10-09,314795953
2023-10-10,310877628
2023-10-11,311196795
2023-10-12,312294763
2023-10-13,308424842
2023-10-14,312952503
2023-10-15,312483563
2023-10-16,313392170
2023-10-17,327141488
2023-10-18,325426078
2023-10-19,322459677
2023-10-20,329447873
2023-10-21,332056071
2023-10-22,354363188
2023-10-23,351939451
2023-10-24,371552540
2023-10-25,362485584
2023-10-26,377344234
2023-10-27,380075589
2023-10-28,376823138
2023-10-29,376433297
2023-10-30,382381714
2023-10-31,414994890
2023-11-01,409679426
2023-11-02,424839778
2023-11-03,421288979
2023-11-04,435523054
2023-11-05,434828430
2023-11-06,425991155
2023-11-07,435023912
2023-11-08,443902633
2023-11-09,447373841
2023-11-10,470164690
2023-11-11,547329693
2023-11-12,537533667
2023-11-13,537259330
2023-11-14,516815211
2023-11-15,544128614
2023-11-16,602202134
2023-11-17,558223710
2023-11-18,563840829
2023-11-19,570517686
2023-11-20,589062704
2023-11-21,570862876
2023-11-22,549058145
2023-11-23,594243048
2023-11-24,594433220
2023-11-25,596017577
2023-11-26,614710466
2023-11-27,610898263
2023-11-28,596736106
2023-11-29,628405910
2023-11-30,645491282
2023-12-01,648851603
2023-12-02,663311468
2023-12-03,690256178
2023-12-04,688850027
2023-12-05,671324436
2023-12-06,676171136
2023-12-07,682419759
2023-12-08,773607555
2023-12-09,893724283
2023-12-10,889272248
2023-12-11,935517442
2023-12-12,913402182
2023-12-13,883857039
2023-12-14,908909502
2023-12-15,973220501
2023-12-16,1035365002
2023-12-17,1046960485
2023-12-18,1034407819
2023-12-19,1073419153
2023-12-20,1068942905
2023-12-21,1164942077
2023-12-22,1302044388
2023-12-23,1326493569
2023-12-24,1436684057
2023-12-25,1459267756
2023-12-26,1551735890
2023-12-27,1470687220
2023-12-28,1425243398
2023-12-29,1384660825
2023-12-30,1426852834
2023-12-31,1402940936
2024-01-01,1387015231
2024-01-02,1471859920
2024-01-03,1443773647
2024-01-04,1354949404
2024-01-05,1405894988
2024-01-06,1353364810
2024-01-07,1313042173
2024-01-08,1247235352
2024-01-09,1334331512
2024-01-10,1347466580
2024-01-11,1398333168
2024-01-12,1377885481
2024-01-13,1296059269
2024-01-14,1363515356
2024-01-15,1362576621
2024-01-16,1348386873
2024-01-17,1384870593
2024-01-18,1426301349
2024-01-19,1349318289
2024-01-20,1344674684
2024-01-21,1357864784
2024-01-22,1343010913
2024-01-23,1277004577
2024-01-24,1278940962
2024-01-25,1322264960
2024-01-26,1311448371
2024-01-27,1376299005
2024-01-28,1418129078
2024-01-29,1538669291
2024-01-30,1604230964
2024-01-31,1597893315
2024-02-01,1592211213
2024-02-02,1625526895
2024-02-03,1639491103
2024-02-04,1621350534
2024-02-05,1633334463
2024-02-06,1657148445
2024-02-07,1667161854
2024-02-08,1733168245
2024-02-09,1744419818
2024-02-10,1814646446
2024-02-11,1853682355
2024-02-12,1853095177
2024-02-13,1929790904
2024-02-14,1899845364
2024-02-15,1965939653
2024-02-16,1942034008
2024-02-17,1929791590
2024-02-18,1923243098
2024-02-19,1978977113
2024-02-20,2073701520
2024-02-21,2024741128
2024-02-22,2007286722
2024-02-23,1982295004
2024-02-24,1950541940
2024-02-25,2014534230
2024-02-26,2009951403
2024-02-27,2120975162
2024-02-28,2146125477
2024-02-29,2301511053
2024-03-01,2427038802
2024-03-02,2513516256
2024-03-03,2522757371
2024-03-04,2593132084
2024-03-05,2637473637
2024-03-06,2549026459
2024-03-07,2805352362
2024-03-08,2965960935
2024-03-09,3117164207
2024-03-10,3166252517
2024-03-11,3168742131
2024-03-12,3250562270
2024-03-13,3242660924
2024-03-14,3638914403
2024-03-15,3845609151
2024-03-16,3915314956
2024-03-17,3799957040
2024-03-18,4180825596
2024-03-19,4103973990
2024-03-20,3721994232
2024-03-21,4183432472
2024-03-22,3994705570
2024-03-23,3918700629
2024-03-24,4093958177
2024-03-25,4377416002
2024-03-26,4578952241
2024-03-27,4633012459
2024-03-28,4560751927
2024-03-29,4656608842
2024-03-30,4795213541
2024-03-31,4836053071
2024-04-01,4873017597
2024-04-02,4768721800
2024-04-03,4690487898
2024-04-04,4706185734
2024-04-05,4556715324
2024-04-06,4457555034
2024-04-07,4496470989
2024-04-08,4531400391
2024-04-09,4583240088
2024-04-10,4408844259
2024-04-11,4432420873
2024-04-12,4340236258
2024-04-13,3857789986
2024-04-14,3372887322
2024-04-15,3740361685
2024-04-16,3521100063
2024-04-17,3534067159
2024-04-18,3481387440
2024-04-19,3627386759
2024-04-20,3724623186
2024-04-21,3894073346
2024-04-22,3918149013
2024-04-23,4035073808
2024-04-24,4062408188
2024-04-25,3863794408
2024-04-26,3890966028
2024-04-27,3736543035
2024-04-28,3851487185
2024-04-29,3898439313
2024-04-30,3873596179
2024-05-01,3710876215
2024-05-02,3836480652
2024-05-03,3953341856
2024-05-04,4064318373
2024-05-05,4160430307
2024-05-06,4125119452
2024-05-07,4283349040
2024-05-08,4209875502
2024-05-09,4054569628
2024-05-10,4250921555
2024-05-11,4185961076
2024-05-12,4188730610
2024-05-13,4149036029
2024-05-14,4167607480
2024-05-15,4044201355
2024-05-16,4397411173
2024-05-17,4456379844
2024-05-18,4637249963
2024-05-19,4689096860
2024-05-20,4683824531
2024-05-21,4987642875
2024-05-22,4870587226
2024-05-23,4901508294
2024-05-24,4826787373
2024-05-25,4742489138
2024-05-26,4762536616
2024-05-27,4693500488
2024-05-28,4864277593
2024-05-29,4894074137
2024-05-30,4868373696
2024-05-31,4818326898
2024-06-01,4815533574
2024-06-02,4840310163
2024-06-03,4792088993
2024-06-04,4815271407
2024-06-05,4894467840
2024-06-06,4879487091
2024-06-07,4807931385
2024-06-08,4630123448
2024-06-09,4579123007
2024-06-10,4624623803
2024-06-11,4576143766
2024-06-12,4380797267
2024-06-13,4519018374
2024-06-14,4333063284
